key,airport_name,carrier_name,reason,avg_delay,total_ct
275,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Frontier Airlines Inc.,Late Aircraft,90.94099654,99.12
276,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Frontier Airlines Inc.,National Air Systems,45.92261878,170.18
277,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Frontier Airlines Inc.,Weather,88.84192605,3.75
278,"Atlanta, GA: Hartsfield-Jackson Atlanta International",SkyWest Airlines Inc.,Carrier,58.34655975,279.95
279,"Atlanta, GA: Hartsfield-Jackson Atlanta International",SkyWest Airlines Inc.,Late Aircraft,63.06251849,246.83
280,"Atlanta, GA: Hartsfield-Jackson Atlanta International",SkyWest Airlines Inc.,National Air Systems,37.92936391,238.64
281,"Atlanta, GA: Hartsfield-Jackson Atlanta International",SkyWest Airlines Inc.,Security,16.62068966,1.29
282,"Atlanta, GA: Hartsfield-Jackson Atlanta International",SkyWest Airlines Inc.,Weather,92.12451182,17.3
283,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Southwest Airlines Co.,Carrier,48.72822748,1425.59
284,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Southwest Airlines Co.,Late Aircraft,56.46997132,2059.5
285,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Southwest Airlines Co.,National Air Systems,35.68424263,1086.64
286,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Southwest Airlines Co.,Security,24.54334121,3.56
287,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Southwest Airlines Co.,Weather,90.16870719,105.74
288,"Atlanta, GA: Hartsfield-Jackson Atlanta International",United Air Lines Inc.,Carrier,50.79083123,132.34
289,"Atlanta, GA: Hartsfield-Jackson Atlanta International",United Air Lines Inc.,Late Aircraft,72.29425238,95.11
290,"Atlanta, GA: Hartsfield-Jackson Atlanta International",United Air Lines Inc.,National Air Systems,38.53872343,66.8
291,"Atlanta, GA: Hartsfield-Jackson Atlanta International",United Air Lines Inc.,Weather,51.71439459,6.71
292,"Atlanta, GA: Hartsfield-Jackson Atlanta International",US Airways Inc.,Carrier,50.6485795,413.74
293,"Atlanta, GA: Hartsfield-Jackson Atlanta International",US Airways Inc.,Late Aircraft,52.28830672,213.88
294,"Atlanta, GA: Hartsfield-Jackson Atlanta International",US Airways Inc.,National Air Systems,34.38920306,409.78
295,"Atlanta, GA: Hartsfield-Jackson Atlanta International",US Airways Inc.,Security,49.30708927,4.81
296,"Atlanta, GA: Hartsfield-Jackson Atlanta International",US Airways Inc.,Weather,90.63628279,16.79
297,"Atlantic City, NJ: Atlantic City International",ExpressJet Airlines Inc.,Carrier,76.63662282,28.92
298,"Atlantic City, NJ: Atlantic City International",ExpressJet Airlines Inc.,Late Aircraft,46.36619786,32.08
299,"Atlantic City, NJ: Atlantic City International",ExpressJet Airlines Inc.,National Air Systems,52.26433089,30.63
300,"Atlantic City, NJ: Atlantic City International",ExpressJet Airlines Inc.,Weather,144.1448382,1.36
301,"Augusta, GA: Augusta Regional at Bush Field",Delta Air Lines Inc.,Carrier,59.79833061,51.96
302,"Augusta, GA: Augusta Regional at Bush Field",Delta Air Lines Inc.,Late Aircraft,50.62660619,41.97
303,"Augusta, GA: Augusta Regional at Bush Field",Delta Air Lines Inc.,National Air Systems,33.39943765,33.01
304,"Augusta, GA: Augusta Regional at Bush Field",Delta Air Lines Inc.,Weather,70.42828893,9.06
305,"Augusta, GA: Augusta Regional at Bush Field",ExpressJet Airlines Inc.,Carrier,55.54965389,207.65
306,"Augusta, GA: Augusta Regional at Bush Field",ExpressJet Airlines Inc.,Late Aircraft,46.6431714,128.78
307,"Augusta, GA: Augusta Regional at Bush Field",ExpressJet Airlines Inc.,National Air Systems,39.86531715,58.11
308,"Augusta, GA: Augusta Regional at Bush Field",ExpressJet Airlines Inc.,Security,20.5,2
309,"Augusta, GA: Augusta Regional at Bush Field",ExpressJet Airlines Inc.,Weather,92.06663167,8.47
310,"Augusta, GA: Augusta Regional at Bush Field",United Air Lines Inc.,Carrier,34.11764706,0.85
311,"Augusta, GA: Augusta Regional at Bush Field",United Air Lines Inc.,National Air Systems,33.33333333,0.15
312,"Austin, TX: Austin - Bergstrom International",AirTran Airways Corporation,Carrier,36.04300222,29.01
313,"Austin, TX: Austin - Bergstrom International",AirTran Airways Corporation,Late Aircraft,79.95269017,8.1
314,"Austin, TX: Austin - Bergstrom International",AirTran Airways Corporation,National Air Systems,51.5061444,6.9
315,"Austin, TX: Austin - Bergstrom International",AirTran Airways Corporation,Weather,28,1
316,"Austin, TX: Austin - Bergstrom International",Alaska Airlines Inc.,Carrier,47.84713285,10.19
317,"Austin, TX: Austin - Bergstrom International",Alaska Airlines Inc.,Late Aircraft,53.16065266,11.35
318,"Austin, TX: Austin - Bergstrom International",Alaska Airlines Inc.,National Air Systems,34.6845647,13.04
319,"Austin, TX: Austin - Bergstrom International",Alaska Airlines Inc.,Weather,48.62745098,1.43
320,"Austin, TX: Austin - Bergstrom International",American Airlines Inc.,Carrier,48.17665179,730.49
321,"Austin, TX: Austin - Bergstrom International",American Airlines Inc.,Late Aircraft,61.21604339,675.49
322,"Austin, TX: Austin - Bergstrom International",American Airlines Inc.,National Air Systems,40.89774592,350.4
323,"Austin, TX: Austin - Bergstrom International",American Airlines Inc.,Security,35.34361968,3.2
324,"Austin, TX: Austin - Bergstrom International",American Airlines Inc.,Weather,81.22052058,94.42
325,"Austin, TX: Austin - Bergstrom International",Delta Air Lines Inc.,Carrier,52.85715258,238.65
326,"Austin, TX: Austin - Bergstrom International",Delta Air Lines Inc.,Late Aircraft,50.82340576,131.63
327,"Austin, TX: Austin - Bergstrom International",Delta Air Lines Inc.,National Air Systems,39.76714002,121.43
328,"Austin, TX: Austin - Bergstrom International",Delta Air Lines Inc.,Weather,69.01755314,30.29
329,"Austin, TX: Austin - Bergstrom International",ExpressJet Airlines Inc.,Carrier,49.17291119,82.33
330,"Austin, TX: Austin - Bergstrom International",ExpressJet Airlines Inc.,Late Aircraft,59.37696861,62.24
331,"Austin, TX: Austin - Bergstrom International",ExpressJet Airlines Inc.,National Air Systems,40.48317817,53.03
332,"Austin, TX: Austin - Bergstrom International",ExpressJet Airlines Inc.,Weather,77.61092171,2.4
333,"Austin, TX: Austin - Bergstrom International",Frontier Airlines Inc.,Carrier,49.44333709,18.44
334,"Austin, TX: Austin - Bergstrom International",Frontier Airlines Inc.,Late Aircraft,87.33896877,35.67
335,"Austin, TX: Austin - Bergstrom International",Frontier Airlines Inc.,National Air Systems,51.41487251,58.62
336,"Austin, TX: Austin - Bergstrom International",Frontier Airlines Inc.,Weather,147.3798674,2.27
337,"Austin, TX: Austin - Bergstrom International",JetBlue Airways,Carrier,58.39703881,179.65
338,"Austin, TX: Austin - Bergstrom International",JetBlue Airways,Late Aircraft,59.42256193,135.91
339,"Austin, TX: Austin - Bergstrom International",JetBlue Airways,National Air Systems,34.58009045,203.95
340,"Austin, TX: Austin - Bergstrom International",JetBlue Airways,Security,52.45604396,1.91
341,"Austin, TX: Austin - Bergstrom International",JetBlue Airways,Weather,100.120125,16.54
342,"Austin, TX: Austin - Bergstrom International",SkyWest Airlines Inc.,Carrier,64.62925615,378.31
343,"Austin, TX: Austin - Bergstrom International",SkyWest Airlines Inc.,Late Aircraft,58.00714546,357.08
344,"Austin, TX: Austin - Bergstrom International",SkyWest Airlines Inc.,National Air Systems,37.4526945,241.25
345,"Austin, TX: Austin - Bergstrom International",SkyWest Airlines Inc.,Security,54.53169652,3.12
346,"Austin, TX: Austin - Bergstrom International",SkyWest Airlines Inc.,Weather,93.2911164,23.23
347,"Austin, TX: Austin - Bergstrom International",Southwest Airlines Co.,Carrier,46.23733505,1583.05
348,"Austin, TX: Austin - Bergstrom International",Southwest Airlines Co.,Late Aircraft,54.16876695,2242.22
349,"Austin, TX: Austin - Bergstrom International",Southwest Airlines Co.,National Air Systems,35.56746442,556.55
350,"Austin, TX: Austin - Bergstrom International",Southwest Airlines Co.,Security,29.99523363,8.95
351,"Austin, TX: Austin - Bergstrom International",Southwest Airlines Co.,Weather,71.64906801,58.24
352,"Austin, TX: Austin - Bergstrom International",United Air Lines Inc.,Carrier,49.51911659,320.47
353,"Austin, TX: Austin - Bergstrom International",United Air Lines Inc.,Late Aircraft,68.39395492,295.97
354,"Austin, TX: Austin - Bergstrom International",United Air Lines Inc.,National Air Systems,36.23656665,130.19
355,"Austin, TX: Austin - Bergstrom International",United Air Lines Inc.,Weather,95.06424222,20.37
356,"Austin, TX: Austin - Bergstrom International",US Airways Inc.,Carrier,50.24600974,64.91
357,"Austin, TX: Austin - Bergstrom International",US Airways Inc.,Late Aircraft,53.28110837,29.03
358,"Austin, TX: Austin - Bergstrom International",US Airways Inc.,National Air Systems,42.94572661,67.88
359,"Austin, TX: Austin - Bergstrom International",US Airways Inc.,Weather,169.1524858,2.19
360,"Austin, TX: Austin - Bergstrom International",Virgin America,Carrier,51.23058456,14.53
361,"Austin, TX: Austin - Bergstrom International",Virgin America,Late Aircraft,65.40126055,50.45
362,"Austin, TX: Austin - Bergstrom International",Virgin America,National Air Systems,29.66497064,8.92
363,"Austin, TX: Austin - Bergstrom International",Virgin America,Weather,56.60714286,2.08
364,"Bakersfield, CA: Meadows Field",Frontier Airlines Inc.,Carrier,26.49691133,1.96
365,"Bakersfield, CA: Meadows Field",Frontier Airlines Inc.,Late Aircraft,110.9495506,3.88
366,"Bakersfield, CA: Meadows Field",Frontier Airlines Inc.,National Air Systems,30.87879744,9.88
367,"Bakersfield, CA: Meadows Field",Frontier Airlines Inc.,Weather,76.66666667,0.28
368,"Bakersfield, CA: Meadows Field",SkyWest Airlines Inc.,Carrier,54.62346829,183.49
369,"Bakersfield, CA: Meadows Field",SkyWest Airlines Inc.,Late Aircraft,63.0416609,376.36
370,"Bakersfield, CA: Meadows Field",SkyWest Airlines Inc.,National Air Systems,36.54532811,143.84
371,"Bakersfield, CA: Meadows Field",SkyWest Airlines Inc.,Security,20.06060606,1.73
372,"Bakersfield, CA: Meadows Field",SkyWest Airlines Inc.,Weather,81.38817185,10.59
373,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",AirTran Airways Corporation,Carrier,47.18588927,140.54
374,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",AirTran Airways Corporation,Late Aircraft,63.00559152,190.59
375,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",AirTran Airways Corporation,National Air Systems,36.07855762,149.26
376,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",AirTran Airways Corporation,Weather,51.51903995,10.62
377,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Alaska Airlines Inc.,Carrier,87.11111111,2.8
378,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Alaska Airlines Inc.,National Air Systems,27.70253251,10.87
379,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Alaska Airlines Inc.,Security,24.24242424,0.33
380,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Alaska Airlines Inc.,Weather,38,1
381,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",American Airlines Inc.,Carrier,49.36043695,256.55
382,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",American Airlines Inc.,Late Aircraft,59.97361087,214.74
383,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",American Airlines Inc.,National Air Systems,39.88963397,179.36
384,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",American Airlines Inc.,Security,19.5,1.75
385,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",American Airlines Inc.,Weather,81.4738725,30.6
386,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",American Eagle Airlines Inc.,Carrier,51.25416033,28.1
387,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",American Eagle Airlines Inc.,Late Aircraft,67.90683745,32.33
388,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",American Eagle Airlines Inc.,National Air Systems,69.77309934,27.91
389,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",American Eagle Airlines Inc.,Weather,70.23271983,18.66
390,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Delta Air Lines Inc.,Carrier,50.71896078,429.93
391,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Delta Air Lines Inc.,Late Aircraft,49.89961735,243.91
392,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Delta Air Lines Inc.,National Air Systems,39.18408933,341.27
393,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Delta Air Lines Inc.,Weather,68.69183413,49.9
394,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Envoy Air,Carrier,58.57418147,49.42
395,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Envoy Air,Late Aircraft,59.62535436,73.93
396,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Envoy Air,National Air Systems,55.21754572,67.07
397,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Envoy Air,Security,73.91304348,0.23
398,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Envoy Air,Weather,76.89467124,9.35
399,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",ExpressJet Airlines Inc.,Carrier,79.01646982,53.44
400,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",ExpressJet Airlines Inc.,Late Aircraft,47.01867664,52.54
401,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",ExpressJet Airlines Inc.,National Air Systems,51.50588604,54.07
402,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",ExpressJet Airlines Inc.,Weather,28.42504689,3.97
403,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Frontier Airlines Inc.,Carrier,35.14788732,1.71
404,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Frontier Airlines Inc.,National Air Systems,48.27586207,0.29
405,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",JetBlue Airways,Carrier,54.88830676,84.1
406,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",JetBlue Airways,Late Aircraft,63.65088726,75.36
407,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",JetBlue Airways,National Air Systems,50.97324829,75.42
408,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",JetBlue Airways,Security,75,0.56
409,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",JetBlue Airways,Weather,76.81172727,5.58
410,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Southwest Airlines Co.,Carrier,52.39939737,3790.58
411,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Southwest Airlines Co.,Late Aircraft,55.81043963,7566.68
412,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Southwest Airlines Co.,National Air Systems,41.50371531,2423.56
413,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Southwest Airlines Co.,Security,31.56632876,24.06
414,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Southwest Airlines Co.,Weather,76.34051264,404.13
415,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",United Air Lines Inc.,Carrier,49.45594664,271.73
416,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",United Air Lines Inc.,Late Aircraft,73.86336052,226.24
417,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",United Air Lines Inc.,National Air Systems,44.49876723,180.45
418,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",United Air Lines Inc.,Weather,71.80784201,23.57
419,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",US Airways Inc.,Carrier,50.22275605,378.85
420,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",US Airways Inc.,Late Aircraft,61.27307511,205.95
421,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",US Airways Inc.,National Air Systems,38.72046611,309.35
422,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",US Airways Inc.,Security,34.50315177,14.22
423,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",US Airways Inc.,Weather,94.3767496,20.65
424,"Bangor, ME: Bangor International",ExpressJet Airlines Inc.,Carrier,81.23401645,81.38
425,"Bangor, ME: Bangor International",ExpressJet Airlines Inc.,Late Aircraft,62.37383682,71.94
426,"Bangor, ME: Bangor International",ExpressJet Airlines Inc.,National Air Systems,39.62539828,34.17
427,"Bangor, ME: Bangor International",ExpressJet Airlines Inc.,Security,104,1
428,"Bangor, ME: Bangor International",ExpressJet Airlines Inc.,Weather,70.57204537,3.51
429,"Barrow, AK: Wiley Post/Will Rogers Memorial",Alaska Airlines Inc.,Carrier,42.14982546,18.12
430,"Barrow, AK: Wiley Post/Will Rogers Memorial",Alaska Airlines Inc.,Late Aircraft,57.26216197,94.59
431,"Barrow, AK: Wiley Post/Will Rogers Memorial",Alaska Airlines Inc.,National Air Systems,28.54569209,48.41
432,"Barrow, AK: Wiley Post/Will Rogers Memorial",Alaska Airlines Inc.,Security,25.13909115,5.26
433,"Barrow, AK: Wiley Post/Will Rogers Memorial",Alaska Airlines Inc.,Weather,44.43820944,12.63
